0230111|0034021|15|12.8|0.075
0230111|0034021|15|12.8|0.075
0230111|0034021|15|12.8|0.075
0230111|0034021|15|12.8|0.075
0230111|0034021|15|12.8|0.075
0230111|0034021|15|18.8|0.075
0230111|0034021|15|18.8|0.075
